CPS Name,Lit. Name,system_name,sysname,cps_identifier,Msini_pre_med,Msini_pre_high,Msini_pre_low,a_pre_med,a_pre_high,a_pre_low,ecc_pre_med,ecc_pre_high,ecc_pre_low,comp_ind,teff,teff_err,feh,feh_err,logg,logg_err,Rstar,Rstar_err,Mstar,Mstar_err,Vmag,BV_color,parallax,a_post_low,a_post_med,a_post_high,Mtrue_post_low,Mtrue_post_med,Mtrue_post_high,ecc_post_low,ecc_post_med,ecc_post_high,om_post_low,om_post_med,om_post_high,inc_post_low,inc_post_med,inc_post_high,asc_post_low,asc_post_med,asc_post_high,per_post_low,per_post_med,per_post_high,tp_post_low,tp_post_med,tp_post_high,dmu,dmu_err,signif_dmu,logrhk,age
HD 32963 b,HD 32963 b,HD 32963,HD32963,32963,0.726,0.036,0.035,3.416,0.058,0.059,0.069,0.04,0.039,0,5706.1,92.6,0.075,0.061,4.336,0.032,1.111,0.026,0.981,0.046,4.8551,0.63,0.02623,0.0570227709816371,3.4324560241948925,0.0560011872565402,0.6386024488355277,2.1663770415861547,0.7858399308558308,0.0287563140933252,0.0900757584254428,0.0280014563122442,17.28662605376266,83.68299612830624,17.975597558362367,121.767606845203,142.07636268741166,22.708221679774027,21.035414025943908,211.61232307668405,56.79986848671507,19.08720451905492,2341.994812845808,20.68549775583415,107.7934840945527,2455330.5366658536,111.98585096932948,0.1871508061885833,0.0438165739178657,True,-5.052,6.7
HD 33636 b,HIP 24205 b,HD 33636,HD33636,33636,8.92,0.29,0.3,3.238,0.051,0.053,0.491,0.005,0.0049,0,5949.3,90.3,-0.071,0.061,4.409,0.031,1.04,0.024,1.017,0.049,4.7957,0.61,0.03372,0.0534948278961273,3.24711129802616,0.0492242701955332,0.3369647730698339,9.276445230054229,0.3595876647534162,0.0030821384402553,0.4808281971538102,0.003050322719771,0.6124424384575491,-24.07894765481099,0.6185585587957725,14.790801237504112,90.43361146702328,10.90749276973115,18.9315508709718,27.26283682364172,321.19241305734164,1.223587005048557,2109.208577907198,1.217163945809716,2.68114101421088,2455417.350831671,2.777892114128917,0.3209298551082611,0.0456144548952579,True,-4.875,3.54
HD 34445 b,HD 34445 b,HD 34445,HD34445,34445,0.658,0.04,0.04,2.106,0.038,0.04,0.103,0.059,0.056,0,5829.5,86.2,0.138,0.059,4.146,0.031,1.479,0.034,1.11,0.06,4.0537,0.62,0.02167,0.0428684957200715,2.1201880790610823,0.0431076433881854,0.1052031050414168,0.893122499956642,0.286814060583591,0.0463321356124326,0.3089383311592489,0.0432014621155694,9.702429652132396,95.91122496838308,10.0717457886405,33.47359364537881,87.84970616851487,34.64312119906306,121.63840111253272,179.2619784883317,120.5455906206148,4.171274688210588,1067.8853069177208,4.217858460148818,22.07345191668719,2454825.6836938607,24.516400107648224,0.0212809816002845,0.0388699434697628,False,-4.965,4.92
HD 3651 b,HD 3651 b,HD 3651,HD3651,3651,0.2202,0.0077,0.0077,0.2954,0.0043,0.0044,0.614,0.015,0.015,0,5205.9,74.5,0.168,0.06,4.505,0.03,0.872,0.017,0.888,0.039,5.5719,0.92,0.08979,0.0045582961754822,0.2955424217770856,0.0046054433057824,0.0314958470335063,0.2599323602434306,0.1564427808960626,0.0119776461117285,0.6226732874283675,0.011676879706281,1.955632048573804,-112.01748017485048,1.8212499169240888,45.91999444414095,90.48263429089252,41.486743515961024,123.46167989911406,178.26058236965986,121.9158591113765,0.0020340521032267,62.25652150827695,0.0019373182374948,0.2227254114113748,2455178.3378073405,62.1722109420225,0.100244365632534,0.0883034691214561,False,-5.02,5.99
HD 37124 b,HD 37124 b,HD 37124,HD37124,37124,0.65,0.016,0.016,0.5253,0.0032,0.0032,0.05,0.019,0.022,0,5698.6,48.7,-0.326,0.06,4.391,0.016,0.949,0.017,0.813,0.015,5.0714,0.67,0.03155,0.0034950666376815,0.5253350589045169,0.0033715241306442,0.0440799360126822,0.6982627061727351,0.1685274106443234,0.0171762294462631,0.0462393990123379,0.0182707630737734,285.95431321674255,146.2882971482452,20.455890441150217,26.314696274909537,75.6806553571451,26.7975905844053,87.55254670413564,133.82808442974138,124.88905684349685,0.0227224788026774,154.26224760830934,0.0257457719360161,10.17245833389461,2455254.7687715627,10.585842435713856,0.1085649505257606,0.036066748201847,True,-4.857,3.32
HD 37124 c,HD 37124c,HD 37124,HD37124,37124,0.647,0.08,0.09,1.687,0.011,0.011,0.126,0.047,0.045,1,5698.6,48.7,-0.326,0.06,4.391,0.016,0.949,0.017,0.813,0.015,5.0714,0.67,0.03155,0.0114404219565833,1.6861948549057484,0.0108546041167845,0.1578016171655794,0.7266053392056442,0.2946743140936068,0.0479829189295184,0.1611569639950027,0.0520210055411473,16.87431680655371,6.0581335160562,16.24877267344406,38.09643176867823,78.9202002388264,39.36325184297526,212.85074129320705,237.0238650743318,100.24585803111609,1.9237830602099848,887.0969142935752,1.904827672919282,35.169970145914704,2454799.10524928,819.797563593369,0.1085649505257606,0.036066748201847,True,-4.857,3.32
HD 37124 d,HD 37124 d,HD 37124,HD37124,37124,0.659,0.034,0.036,2.67,0.022,0.021,0.16,0.12,0.11,2,5698.6,48.7,-0.326,0.06,4.391,0.016,0.949,0.017,0.813,0.015,5.0714,0.67,0.03155,0.0194386319060737,2.678011679286078,0.0200220555815446,0.0697913457674658,0.7539082857955859,0.1244570864483128,0.1340404196976248,0.2946353834487875,0.0769693892285368,18.034140994610595,-77.67223970014956,157.1302214184171,24.463724740035808,78.46312097477116,36.74064614106146,64.75985302512635,139.01044790776024,95.86821383618285,10.321316914451472,1775.5563396952623,11.017928419945974,827.4281549919397,2455365.1270088498,93.44417892582716,0.1085649505257606,0.036066748201847,True,-4.857,3.32
HD 3765 b,HIP 3206 b,HD 3765,HD3765,3765,0.173,0.014,0.013,2.108,0.032,0.033,0.298,0.078,0.071,0,5049.8,64.9,0.172,0.06,4.527,0.026,0.831,0.016,0.852,0.033,6.1734,0.94,0.05576,0.0306488427976798,2.1219085194860443,0.030309093983297,0.0298311928872286,0.2044321266493032,0.1180265247798677,0.0918159057080698,0.1868716030128921,0.0951440577501471,28.850814375919413,-86.75661654354752,26.612042738012,43.30109872373059,90.38846962315692,42.39722569105543,122.06531660161238,181.17989226846964,122.55203828791576,11.006127300176558,1222.6281851604754,12.53832541493989,91.40738523565231,2454994.724598311,85.13590839784592,0.0712651312351226,0.0358810722827911,False,-4.953,4.71
HD 38529 c,HD 38529c,HD 38529,HD38529,38529,0.876,0.014,0.014,0.1329,0.00035,0.00035,0.26,0.014,0.015,0,5624.2,116.1,0.377,0.059,3.709,0.012,2.858,0.04,1.529,0.012,2.9671,0.77,0.02358,0.0003375983187549,0.1329251908666791,0.0003414297941644,0.1017911069223098,0.992349573024682,0.4382470700499544,0.0143336514674646,0.2672590688189684,0.013895786885736,3.119526407386047,94.92637216292933,3.1916748447741554,40.27503582371655,92.25426778033776,37.82930454101759,124.50457489928324,186.0147761083087,117.78793870346703,0.0001972335284161,14.310206884497145,0.0001866741136993,0.1103551569394767,2455200.478054379,0.1133031132631003,0.1505679786205291,0.0562909953296184,False,-5.01,5.8
HD 38529 b,HD 38529 b,HD 38529,HD38529,38529,13.21,0.1,0.1,3.736,0.01,0.01,0.3545,0.0048,0.0047,1,5624.2,116.1,0.377,0.059,3.709,0.012,2.858,0.04,1.529,0.012,2.9671,0.77,0.02358,0.0096979223635678,3.7418728898673153,0.0102246262089105,1.1759712357101098,14.728005194154145,4.399271890623973,0.0051841422533257,0.3542666117170386,0.0054509767639568,1.023712672935389,21.125287305271275,1.0405837252556331,33.91324403358729,91.4687769992054,33.72917297670932,119.83663350663328,175.85609799664027,123.22806128543228,1.4809212549707809,2127.5035925172874,1.4824960115993235,5.055467355065048,2454405.336064088,5.182718416675925,0.1505679786205291,0.0562909953296184,False,-5.01,5.8
HD 40979 b,HD 40979 b,HD 40979,HD40979,40979,3.8,0.16,0.16,0.8669,0.0074,0.0076,0.251,0.028,0.028,0,6149.7,58.7,0.203,0.063,4.343,0.023,1.237,0.028,1.235,0.032,4.1316,0.522,0.02931,0.0075773823750964,0.8680056164603344,0.0075107613787696,0.5237317355067215,4.520454568152303,2.655074048911678,0.0140149478883626,0.2790441820720619,0.0138763271254133,3.5700167268354197,-32.4715774919825,3.5698308637524647,42.09514989242885,90.66889771184772,42.40026001366127,125.03853168869448,182.65431842782164,121.13081277613122,0.1246966097947961,265.1745010497887,0.1283529427681742,2.5755600119009614,2455249.6748698256,2.554082924965769,0.0348447039723396,0.0264129526913166,False,-4.646,1.56
HD 4203 b,HD 4203 b,HD 4203,HD4203,4203,1.821,0.078,0.077,1.177,0.021,0.022,0.513,0.013,0.014,0,5625.1,77.6,0.38,0.056,4.146,0.032,1.497,0.034,1.137,0.063,4.2245,0.73,0.01226,0.0228154035502923,1.1804792856624131,0.0202223535151886,0.1173052079584811,1.924461672539518,0.2716720911478953,0.0136663972325699,0.5154533536556537,0.0130541842676749,2.02415354185511,-27.40615444024993,2.0556221551412506,24.136743253859045,87.62007181156862,25.299940875148398,122.43525596198782,175.23345131242456,128.77149260091124,0.1373392325761528,437.1577676842632,0.1368193907147201,1.6755113205872476,2455412.1343326517,1.6231079692952337,0.1281804293394088,0.0417332723736763,True,-5.096,7.79
HD 4203 c,HD 4203c,HD 4203,HD4203,4203,2.68,0.99,0.24,7.8,5.4,0.78,0.19,0.29,0.089,1,5625.1,77.6,0.38,0.056,4.146,0.032,1.497,0.034,1.137,0.063,4.2245,0.73,0.01226,0.1711461576720623,7.131967111454615,0.1928082262600137,0.314421876689348,2.815992502697343,0.7352619142059149,0.0333718036242875,0.1059506200593353,0.0385547330202738,19.529359223022723,-87.29988219137233,22.934121208206815,39.96022233172434,91.75335122967786,35.279945648323206,28.421954796352285,55.261178735894696,31.257450534490467,144.88439215186736,6483.680169683733,190.72340309664744,334.15973118459806,2457165.030093386,392.5777345267125,0.1281804293394088,0.0417332723736763,True,-5.096,7.79
HD 4208 b,HD 4208 b,HD 4208,HD4208,4208,0.771,0.036,0.035,1.634,0.022,0.022,0.059,0.044,0.038,0,5669.8,76.2,-0.22,0.06,4.42,0.028,0.935,0.02,0.847,0.034,5.2172,0.67,0.02922,0.0222143024819296,1.637773993661826,0.0216673252346388,0.3094627918915275,1.1159844742525205,1.712858005524711,0.0311358711014937,0.0458357810470871,0.0393343044298394,42.0485244601946,-107.39071660609063,182.22460271421693,56.05714863535248,128.86330386894304,33.99883991400699,240.70774576480085,261.1919701418192,85.22865883603896,1.6073812935038632,831.0214485979016,1.626989558175751,147.26157664507627,2454922.037353179,105.23346411529928,0.1377944946289062,0.0439351387321949,True,-4.812,2.81
HD 42618 b,HD 42618 b,HD 42618,HD42618,42618,0.0478,0.0057,0.0056,0.5337,0.0089,0.009,0.27,0.13,0.12,0,5716.7,88.3,-0.086,0.06,4.409,0.033,0.989,0.023,0.92,0.046,5.0504,0.63,0.04106,0.0087642650936342,0.5344210933739374,0.0088226490432279,0.0104447654255348,0.0691898237265971,0.040858476498419,0.1116006435989154,0.337524543947545,0.1037241790062558,12.037351992664654,58.696858398944485,13.662278870501453,42.077443637153145,88.08520583123267,43.29261442735553,122.16360263835008,180.6387507539757,122.5440582607092,0.2065658690594034,148.7330542888384,0.1745995430816833,4.185187089722604,2455158.822277566,4.638247644063085,0.017881529405713,0.037071231752634,False,-4.995,5.49
HD 45184 b,HD 45184 b,HD 45184,HD45184,45184,0.0374,0.004,0.0038,0.0641,0.001,0.0011,0.18,0.1,0.1,0,5820.1,94.8,0.042,0.059,4.38,0.033,1.075,0.025,1.015,0.051,4.6543,0.64,0.04552,0.0007352787361065,0.0642248989474566,0.0008185960651842,0.0041165957637409,0.0407585141794304,0.0084524809692791,0.0779482834655004,0.1233476463483629,0.0830537150000823,34.036063975154235,-63.71964802099842,36.65323477342898,26.992137361476843,88.38424228735086,32.402603808787134,127.42250467402316,185.69240627338735,115.76396477814008,0.0001610626950983,5.885355682156496,0.0001638900125975,0.9019652814604342,2455196.882588457,5.459728875663132,0.041691705584526,0.0283972844481468,False,-4.946,4.6
HD 45184 c,HD 45184c,HD 45184,HD45184,45184,0.0345,0.0057,0.0059,0.1095,0.0018,0.0019,0.48,0.18,0.24,1,5820.1,94.8,0.042,0.059,4.38,0.033,1.075,0.025,1.015,0.051,4.6543,0.64,0.04552,0.0012590853718268,0.1096805757091464,0.0013963905109267,0.0060860421641092,0.0335318183248604,0.0116977972342858,0.254521861488424,0.4587298373924523,0.2528945228600707,24.87988323960156,-52.52893661767431,18.293656062726345,37.59233338290333,88.62979672141313,36.86219918470228,113.55257759238182,158.8842478234101,125.7941349999864,0.0016133953820087,13.1340295788442,0.0030810648586925,1.651738571934402,2455201.528185595,0.3884773263707757,0.041691705584526,0.0283972844481468,False,-4.946,4.6
HD 45350 b,HD 45350 b,HD 45350,HD45350,45350,1.821,0.075,0.07,1.958,0.029,0.03,0.794,0.012,0.012,0,5607.8,92.9,0.292,0.06,4.258,0.03,1.258,0.03,1.047,0.047,4.4313,0.74,0.02131,0.029339986842632,1.96076786180028,0.0285256712276507,0.2447366471817909,2.042020073430858,1.1710903084099544,0.0045723109588374,0.7729118904289839,0.0043627563026015,1.051473902268924,-27.50798850510677,1.014345268455738,43.31955480659386,91.53473121720089,41.87181681307868,124.5623727267214,183.4520577769267,120.51075421240358,0.1941961443170612,978.8361865076876,0.1963645948850398,0.6373558971099555,2455708.1648422186,0.6377386800013483,0.0786567628383636,0.0331200994551181,False,-5.105,8.01
HD 46375 b,HD 46375 b,HD 46375,HD46375,46375,0.2267,0.0087,0.0087,0.03998,0.00059,0.0006,0.063,0.024,0.024,0,5264.4,74.1,0.271,0.06,4.485,0.031,0.914,0.019,0.933,0.042,5.2205,0.86,0.03381,0.0005494704463871,0.0399826955104439,0.0005244024192603,0.0254085331266705,0.2572762748886529,0.0943927441830471,0.0196343355700279,0.0384223707233953,0.0187318285746075,33.12119869361376,113.51970392119694,28.56949974695266,36.57603160490201,93.44697479874044,38.29855486934618,120.3436446555601,173.22123149434992,128.59902231984017,9.575157806196444e-06,3.023495317119352,9.74777549211936e-06,0.2451530946418643,2455195.638995345,0.2667649281211197,0.1593086719512939,0.0458983518183231,True,-4.903,3.93
HD 4747,HIP 3850,HD 4747,HD4747,4747,49.2,1.6,1.6,9.85,0.17,0.17,0.731,0.0015,0.0015,0,5331.9,74.7,-0.166,0.058,4.557,0.026,0.794,0.015,0.832,0.033,5.7951,0.77,0.05318,0.1379202277241731,9.93329222666636,0.135835560512552,1.8180433311783304,66.0404176128699,1.754751165736863,0.0013946835737224,0.729899361754825,0.0013874115639348,0.4788685444603686,-92.55828463412288,0.4803107885195032,1.0841355750466946,49.760886739231495,1.1187948574754856,1.3357792193637297,90.92983095917276,1.364930731090297,92.3233959542049,12086.065414686414,94.65181312955974,89.15991268539801,2462561.080203293,91.38839631713928,3.77365779876709,0.048884205520153,True,-4.694,1.85
HD 49674 b,HD 49674 b,HD 49674,HD49674,49674,0.1149,0.0083,0.0084,0.058,0.00082,0.00084,0.06,0.06,0.042,0,5628.4,82.7,0.3,0.06,4.426,0.03,1.044,0.022,1.064,0.046,5.0503,0.71,0.02321,0.0008414986738084,0.0579979476752398,0.0008326123331337,0.0185936378184394,0.1326041208439436,0.0765592672137121,0.0377322155912121,0.0540378104842829,0.0535530152242563,80.95561429157732,28.125486680438406,65.80585765827547,42.48098108006501,88.17013890397271,43.20412874707279,122.35191478765036,178.69317677759395,123.0425148675806,0.0001050437013514,4.947212140751337,0.0001043907502449,0.8948057261295617,2455194.635884619,3.051904659718275,0.0461555831134319,0.0425646230578422,False,-4.858,3.32
HD 50499 b,HD 50499 b,HD 50499,HD50499,50499,1.346,0.084,0.087,3.847,0.038,0.04,0.348,0.046,0.045,0,5978.1,103.7,0.305,0.061,4.222,0.024,1.433,0.034,1.253,0.035,3.8486,0.575,0.02158,0.0389940987963086,3.84820092117845,0.038002171923869,0.2001937921911765,1.588367448115729,0.7476308386431574,0.0386298995803697,0.3323942368026302,0.0368389420294613,7.826473694533504,-90.86146497513047,7.865082396793866,43.2423803115046,90.72057627724608,40.58902730923437,125.4881586729886,177.18714661654556,126.16312001211108,13.93085594592094,2461.177642644988,13.333488349871914,41.46373197063804,2456203.6743902955,41.0752388369292,0.017076039686799,0.0269957762211561,False,-5.059,6.87
HD 50499 c,HD 50499c,HD 50499,HD50499,50499,3.18,0.63,0.46,10.1,2.0,0.84,0.241,0.089,0.075,1,5978.1,103.7,0.305,0.061,4.222,0.024,1.433,0.034,1.253,0.035,3.8486,0.575,0.02158,0.6547912736217505,9.668151017018197,1.0069046401526087,0.666475183899788,3.480852839876217,1.888288288030912,0.0660059014977834,0.1985312863159213,0.0685334489131932,21.427637845400056,116.25586606030754,20.463298421108192,41.44715594342715,90.11498076044366,43.4316509292225,118.57786806266752,177.95099775572402,123.2964975307886,967.4241639952888,9794.274108816697,1550.5190463071503,465.241604027804,2453180.019007799,406.9633959075436,0.017076039686799,0.0269957762211561,False,-5.059,6.87
HD 50554 b,HD 50554 b,HD 50554,HD50554,50554,4.35,0.19,0.18,2.265,0.035,0.036,0.459,0.019,0.018,0,5968.4,95.9,-0.021,0.062,4.333,0.032,1.146,0.026,1.037,0.049,4.4013,0.532,0.03206,0.0351061973380861,2.271522661739924,0.0352813567856467,0.4988386964180096,5.462884998621721,0.6673909591393716,0.0123629575390125,0.4817220734400311,0.0119598031823904,1.8243666107910197,3.91714334516679,1.826083460519285,44.64285491215092,98.09660523069635,22.61876989193225,19.927579900321348,209.56594794334904,46.34687634365389,1.4702927397147505,1224.1451865623712,1.4886915757801944,5.202202629297972,2454300.29070714,5.3623152445070446,0.1417883336544037,0.0343557670712471,True,-4.957,4.79
HD 52265 b,HD 52265 b,HD 52265,HD52265,52265,1.108,0.031,0.031,0.506,0.0056,0.0056,0.213,0.013,0.014,0,6057.4,97.2,0.191,0.061,4.239,0.025,1.38,0.033,1.216,0.04,3.992,0.56,0.03333,0.0054999372417947,0.5062022044527507,0.00559977380357,0.1504061306648316,1.3454973854503585,0.8076465848132608,0.011553449017585,0.2868480172565785,0.0116825410823991,2.902955628094489,-126.72909646745208,2.8272005425474305,41.04641739849899,90.30045894584816,42.25729785782373,124.31351701413378,181.4875226871361,119.85951303996316,0.0090659442075775,119.2508513914354,0.0090634827726177,0.8550758240744472,2455243.237552109,0.8395345048047602,0.0596827864646911,0.0328140594065189,False,-5.09,7.62
HD 66428 b,HD 66428 b,HD 66428,HD66428,66428,3.19,0.11,0.11,3.455,0.049,0.05,0.418,0.015,0.014,0,5647.6,94.3,0.271,0.061,4.323,0.031,1.169,0.027,1.051,0.045,4.5468,0.715,0.01874,0.049108333200285,3.459564835272345,0.0512453475981908,0.6697185388967899,3.9765504467309225,2.7782129188207,0.0105034532880819,0.4255648418316949,0.0110121131888923,1.9731247944225172,-174.8559568329521,2.0617580406957075,56.47427273384255,96.27178167464936,43.63807500828105,50.4454364467472,128.82050372429194,45.36920777371512,5.00293815654004,2286.7558452634594,5.15650225630452,11.170397627633063,2454578.664694702,10.751434582285585,0.6619687676429749,0.0413663648068904,True,-5.103,7.95
HD 66428 c,HD 66428c,HD 66428,HD66428,66428,27.0,22.0,17.0,23.0,19.0,7.6,0.32,0.23,0.16,1,5647.6,94.3,0.271,0.061,4.323,0.031,1.169,0.027,1.051,0.045,4.5468,0.715,0.01874,5.802805948624469,17.42444449530764,10.66022034077615,6.257645722658575,18.16815876753293,10.778997112656793,0.074134118548593,0.2052717671140971,0.2001769700208906,28.4061100910274,-119.26389825990834,40.905288120014376,64.94914968352647,125.68132722854092,30.33008775296805,24.87881238168372,135.7220906222826,24.052981685517096,11650.277711784707,25674.198686062457,26399.38309870192,1070.6543973223306,2458982.275298406,1452.4998987340368,0.6619687676429749,0.0413663648068904,True,-5.103,7.95
HD 68017,HIP 40118,HD 68017,HD68017,68017,33.8,5.7,5.8,21.2,4.8,4.4,0.432,0.075,0.09,0,5712.4,48.6,-0.324,0.06,4.381,0.016,0.961,0.018,0.815,0.014,5.1261,0.69,0.04633,0.2591043992493755,14.414285581222536,0.2758406311559991,2.062190207351506,143.32764656723822,2.142551938548337,0.0095490177637286,0.2960381412115627,0.0100429258251888,2.0653407868873472,-74.98601748733032,2.1340434022044263,0.0773152253459272,170.00034004316268,0.0740423387118482,0.5127011337150265,97.707826488518,0.5146415964806579,521.3328805588644,20488.903920309,564.0111444808463,67.8157778242603,2458126.094632283,69.68570553325117,14.33108139038086,0.0906903520226478,True,-4.886,3.69
HD 68988 b,HD 68988 b,HD 68988,HD68988,68988,1.915,0.053,0.054,0.07021,0.00096,0.001,0.1581,0.0027,0.0031,0,5883.4,103.8,0.305,0.057,4.309,0.03,1.256,0.029,1.172,0.049,4.3622,0.62,0.01641,0.0006013127577207,0.0702222596660175,0.0007042180259799,0.1210656739134223,2.052191807454069,0.3107835824118843,0.0048711079681116,0.1544236091081558,0.0043417613913803,1.57178457230345,39.41254102064894,1.6088950622926603,28.001293772551023,92.2020999043922,27.628975297378005,122.0409466453467,175.97764217452072,127.5036412832614,1.0592453417501702e-05,6.276419222498504,1.0755939987561192e-05,0.0263247215189039,2455195.6545610777,0.0265392498113214,0.2900204360485077,0.0325776077806949,True,-5.003,5.64
HD 68988 c,HD 68988c,HD 68988,HD68988,68988,15.0,2.8,1.5,13.2,5.3,2.0,0.45,0.13,0.081,1,5883.4,103.8,0.305,0.057,4.309,0.03,1.256,0.029,1.172,0.049,4.3622,0.62,0.01641,0.6943787031487165,11.668206940818724,0.8756711629004617,0.6123823492125826,14.588203078581142,0.8046339519197545,0.0359585974879303,0.3727542439854755,0.0412319403280018,2.6431939014740067,172.5251330653682,2.4699093256487004,15.519319962772002,83.74003502767474,13.03326372640248,14.190997906798714,345.06173641002925,10.452231499558536,1144.5691808305492,13355.706588176576,1534.6032680769383,83.16478122398257,2453162.1431562444,73.4741861675866,0.2900204360485077,0.0325776077806949,True,-5.003,5.64
HD 69830 b,HD 69830 b,HD 69830,HD69830,69830,0.0323,0.0021,0.002,0.0794,0.0012,0.0013,0.112,0.054,0.06,0,5420.6,81.3,0.012,0.06,4.49,0.033,0.887,0.019,0.89,0.041,5.4672,0.78,0.07959,0.0011571874994153,0.0795225091908669,0.001131341790899,0.0035965436697232,0.0348694510347771,0.0128785363440718,0.0392290221579332,0.1356328858403021,0.0387508637629671,15.835100664575094,46.02082348128431,13.831785340563847,36.76958473981265,89.53668156483299,37.88326543139729,123.35823402105667,179.80010127632252,125.24424937919648,0.0002682944175926,8.66911271149088,0.0002663305260668,0.3706910526379943,2455197.463304813,0.3357776910997927,0.0694970414042472,0.0500479452311992,False,-4.963,4.9
HD 69830 c,HD 69830c,HD 69830,HD69830,69830,0.031,0.003,0.003,0.1882,0.0029,0.003,0.114,0.096,0.079,1,5420.6,81.3,0.012,0.06,4.49,0.033,0.887,0.019,0.89,0.041,5.4672,0.78,0.07959,0.0027436907518857,0.1883940017854546,0.0026800471530441,0.0042225552525654,0.0331069408148197,0.0135416091856236,0.0387658072421133,0.057338591821334,0.0558621892691522,220.54625706924983,88.6351225688614,62.47728635786207,38.62622813610992,88.93169229769126,40.40357089428039,120.24346325535664,176.95921613823117,124.87224878864016,0.0065054859715836,31.610729606820865,0.006463438843955,5.640983061864972,2455202.3164739143,6.87818813836202,0.0694970414042472,0.0500479452311992,False,-4.963,4.9
HD 69830 d,HD 69830 d,HD 69830,HD69830,69830,0.0444,0.0054,0.0056,0.645,0.01,0.01,0.104,0.1,0.073,2,5420.6,81.3,0.012,0.06,4.49,0.033,0.887,0.019,0.89,0.041,5.4672,0.78,0.07959,0.0095058864869042,0.6476228768444263,0.0092036365346991,0.0079976781754088,0.0592120304073856,0.0276632742930329,0.059399248055267,0.0844534125747734,0.0768049701125989,45.37080214298147,-12.61552904115134,47.78051175379324,40.84096100075503,89.62992671265381,42.22426781835317,126.67570696618276,182.4968265028577,117.6371908104125,0.2572019342387364,201.45996258391568,0.2643951758562366,152.0600638887845,2455208.4807771286,29.14072914188728,0.0694970414042472,0.0500479452311992,False,-4.963,4.9
HD 72659 b,HD 72659 b,HD 72659,HD72659,72659,2.85,0.12,0.12,4.652,0.067,0.068,0.269,0.018,0.026,0,5865.2,103.9,-0.01,0.061,4.094,0.03,1.522,0.036,1.053,0.044,3.9268,0.57,0.01924,0.0674360172687666,4.65299737737815,0.0645528622062503,0.3442236105362339,3.4273295216244977,1.1686172558361774,0.0172839863758204,0.23551225538478,0.016733498162872,4.564565838544667,-99.58700156123416,4.543474186146483,35.54549195186431,87.5643160737067,38.95201030614093,84.76131805495453,116.8521530271744,189.1227225256977,15.19097587031274,3568.018279985521,14.4718571413905,40.570499257184565,2455246.386912464,38.84963593631983,0.7318984270095825,0.0321938954293727,True,-5.043,6.5
HD 72659,HD 72659,HD 72659,HD72659,72659,230.0,730.0,190.0,49.0,24.0,19.0,0.21,0.19,0.14,1,5865.2,103.9,-0.01,0.061,4.094,0.03,1.522,0.036,1.053,0.044,3.9268,0.57,0.01924,11.954876430183724,33.12470787623561,15.179141667170732,44.25691172464728,93.11902779922728,80.9821413549034,0.120958798200934,0.168473558620283,0.2594513402431933,146.41638234871112,-16.331859868352424,149.5511167433139,46.32903675251323,86.58758938809301,45.26588812529205,12.713780924776952,27.36479769990311,16.408792883344507,31455.01011482846,65250.6457252088,45622.98519384055,12501.591277659403,2475373.6409661463,27174.77175873425,0.7318984270095825,0.0321938954293727,True,-5.043,6.5
HD 74156 c,HD 74156c,HD 74156,HD74156,74156,1.745,0.061,0.061,0.2844,0.0049,0.0049,0.6536,0.0036,0.0038,0,5951.7,85.6,0.079,0.06,4.139,0.029,1.511,0.034,1.151,0.059,3.5703,0.54,0.01733,0.0050792304586191,0.2847591187785359,0.0050716998569788,0.1887463177276953,1.940576395457736,0.7524803918779195,0.0065309454875084,0.6356297629264746,0.0064256644978815,0.8269309311995983,176.21492521703314,0.845680251882527,37.54031633002996,98.39042707618852,36.81763458112656,118.90336387452824,174.49231038669527,131.4123341078325,0.0006592041584312,51.63586693519239,0.0006507109508717,0.0556009947322309,2455182.594992107,0.056106629781425,0.3050942420959472,0.0313930138945579,True,-5.067,7.06
HD 74156 b,HD 74156 b,HD 74156,HD74156,74156,7.65,0.27,0.26,3.726,0.064,0.065,0.3691,0.0055,0.0055,1,5951.7,85.6,0.079,0.06,4.139,0.029,1.511,0.034,1.151,0.059,3.5703,0.54,0.01733,0.067394874006045,3.743773889504548,0.0658617497507614,0.9139217515865354,9.530984970432293,0.9111064421518212,0.0084074686281842,0.4000233527519793,0.0083253421775503,1.555188672207393,-90.5278582981093,1.604027169668754,23.2438705996654,73.45768791488184,53.06426460052627,21.24191625696688,47.01219536603495,306.8822149156373,4.547806326062982,2453.595500527176,4.726677916291919,7.581936024129391,2455907.6625711187,8.03875886136666,0.3050942420959472,0.0313930138945579,True,-5.067,7.06
HD 75732 f,55 Cnc f,HD 75732,HD75732,75732,0.0295,0.0014,0.0013,0.01583,0.00024,0.00025,0.036,0.034,0.025,0,5317.9,80.5,0.383,0.055,4.458,0.032,0.964,0.021,0.975,0.045,5.46,0.87,0.07943,6.257145852250207e-05,0.0160366685937392,4.647602289700042e-05,0.0021122855196302,0.0306835423054902,0.004513853228529,0.0356729240024278,0.0523000803269961,0.0490824722846276,54.06043099084406,-3.3735445909820423,60.63875934350434,24.48629673617661,94.42111486679048,24.52606857393161,122.87547094503373,186.55349395367932,113.936809482916,2.048656895792256e-06,0.7365429922631799,2.0292188626092056e-06,0.3797148619778454,2455197.7855381817,0.2720389412716031,0.0728773698210716,0.0618013553321361,False,-5.008,5.74
